geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1042,-23.54594912,-46.6403804,sao paulo,SP
1004,-23.54918138,-46.63482186,sao paulo,SP
1030,-23.53652807,-46.63302311,sao paulo,SP
1021,-23.54516769,-46.63224868,sao paulo,SP
1014,-23.54594895,-46.6335015,sao paulo,SP
1047,-23.54644429,-46.6416032,são paulo,SP
1050,-23.5484706,-46.64047557,sao paulo,SP
1030,-23.54365791,-46.6335453,são paulo,SP
1015,-23.54956899,-46.62908488,sao paulo,SP
1014,-23.54636265,-46.6336764,sao paulo,SP
1042,-23.54377456,-46.64177213,sao paulo,SP
1004,-23.5504669,-46.63523314,sao paulo,SP
1030,-23.53652807,-46.63302311,são paulo,SP
1033,-23.54295,-46.6353,sao paulo,SP
1020,-23.55253336,-46.62960898,sao paulo,SP
1030,-23.53652807,-46.63302311,sao paulo,SP
1020,-23.55185432,-46.62920012,sao paulo,SP
1028,-23.53625072,-46.63202803,sao paulo,SP
1020,-23.55237656,-46.62929189,sao paulo,SP
1046,-23.54639669,-46.64305934,sao paulo,SP
1036,-23.54382564,-46.63748997,sao paulo,SP
1048,-23.54705213,-46.63947796,sao paulo,SP
1027,-23.53794621,-46.63220455,sao paulo,SP
1021,-23.54487014,-46.6323769,sao paulo,SP
1033,-23.5403213,-46.63639482,são paulo,SP
1020,-23.55253336,-46.62960898,sao paulo,SP
1007,-23.55092536,-46.63591116,sao paulo,SP
1031,-23.54252079,-46.63533516,sao paulo,SP
1036,-23.54170002,-46.64131782,sao paulo,SP
1046,-23.54532012,-46.64406863,sao paulo,SP
1035,-23.54098377,-46.64256853,sao paulo,SP
1036,-23.54282808,-46.63939931,sao paulo,SP
1045,-23.54275398,-46.64148203,sao paulo,SP
1019,-23.55150051,-46.63131237,são paulo,SP
1050,-23.5484706,-46.64047557,sao paulo,SP
1046,-23.54636175,-46.64307284,sao paulo,SP
1012,-23.54711929,-46.63488111,sao paulo,SP
1001,-23.5497793,-46.63395712,são paulo,SP
1031,-23.54252079,-46.63533516,sao paulo,SP
1014,-23.54533829,-46.63358225,sao paulo,SP
1026,-23.54001724,-46.62974091,sao paulo,SP
1021,-23.54091424,-46.63213975,sao paulo,SP
1041,-23.54459889,-46.63915217,sao paulo,SP
1005,-23.54977003,-46.63583892,sao paulo,SP
1021,-23.54418466,-46.63264375,são paulo,SP
1001,-23.55133666,-46.634027,sao paulo,SP
1005,-23.54998003,-46.63476783,são paulo,SP
1045,-23.54179442,-46.64277789,sao paulo,SP
1048,-23.54700616,-46.63945546,são paulo,SP
1049,-23.54737837,-46.63881261,sao paulo,SP
1022,-23.54449763,-46.63146175,sao paulo,SP
1047,-23.54627311,-46.64122517,sao paulo,SP
1050,-23.54872317,-46.641603,sao paulo,SP
1023,-23.54295925,-46.6319046,sao paulo,SP
1014,-23.54533829,-46.63358225,sao paulo,SP
1020,-23.55185432,-46.62920012,sao paulo,SP
1028,-23.53487948,-46.63955927,sao paulo,SP
1046,-23.54510615,-46.64381019,são paulo,SP
1001,-23.55049771,-46.63433818,sao paulo,SP
1003,-23.54904445,-46.63518261,sao paulo,SP
1035,-23.54098377,-46.64256853,sao paulo,SP
1013,-23.54732513,-46.63418379,sao paulo,SP
1026,-23.53984025,-46.63026399,sao paulo,SP
1027,-23.53770602,-46.63034354,são paulo,SP
1030,-23.54296141,-46.63319578,sao paulo,SP
1041,-23.54349554,-46.64052368,sao paulo,SP
1050,-23.54891736,-46.64252067,são paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1011,-23.54669049,-46.63544696,sao paulo,SP
1046,-23.54588428,-46.64316319,sao paulo,SP
1001,-23.55026337,-46.63419639,são paulo,SP
1032,-23.54138114,-46.63552282,sao paulo,SP
1022,-23.54431043,-46.63227896,sao paulo,SP
1043,-23.54673076,-46.64072389,sao paulo,SP
1046,-23.54516589,-46.6437858,sao paulo,SP
1014,-23.54606595,-46.6334745,são paulo,SP
1022,-23.54428024,-46.63081905,sao paulo,SP
1017,-23.54981335,-46.63035027,são paulo,SP
1039,-23.54175384,-46.63976074,sao paulo,SP
1009,-23.5469354,-46.63658793,são paulo,SP
1016,-23.54942699,-46.63192133,sao paulo,SP
1012,-23.54663965,-46.63496395,sao paulo,SP
1046,-23.54536858,-46.64318283,sao paulo,SP
1020,-23.55249553,-46.63206,sao paulo,SP
1020,-23.55249553,-46.63206,sao paulo,SP
1019,-23.55138749,-46.63143237,sao paulo,SP
1048,-23.54671784,-46.63935658,sao paulo,SP
1032,-23.54246024,-46.63618793,sao paulo,SP
1011,-23.54669049,-46.63544696,sao paulo,SP
1046,-23.54681742,-46.64538,sao paulo,SP
1050,-23.54985418,-46.6431394,sao paulo,SP
1039,-23.53981902,-46.6369672,sao paulo,SP
1033,-23.54295,-46.6353,sao paulo,SP
1009,-23.54907483,-46.63756199,sao paulo,SP
1019,-23.55150572,-46.63111196,sao paulo,SP
1032,-23.54159274,-46.63525059,sao paulo,SP
1014,-23.54636265,-46.6336764,sao paulo,SP
1009,-23.54634051,-46.6362385,são paulo,SP
1012,-23.54894599,-46.63467113,sao paulo,SP
1011,-23.54669049,-46.63544696,sao paulo,SP
1032,-23.5407423,-46.63557064,são paulo,SP
1001,-23.55049771,-46.63433818,sao paulo,SP
1033,-23.5401594,-46.63548455,sao paulo,SP
1031,-23.54252079,-46.63533516,sao paulo,SP
1034,-23.54299556,-46.63757567,sao paulo,SP
1025,-23.53831533,-46.62713211,são paulo,SP
1027,-23.53778977,-46.63043883,sao paulo,SP
1031,-23.54222237,-46.63567166,sao paulo,SP
1023,-23.54186689,-46.63141666,são paulo,SP
1008,-23.54635749,-46.63617649,sao paulo,SP
1007,-23.55108324,-46.635704,sao paulo,SP
1020,-23.55185432,-46.62920012,sao paulo,SP
1046,-23.54681742,-46.64538,sao paulo,SP
1017,-23.54981335,-46.63035027,sao paulo,SP
1050,-23.54874766,-46.64239137,sao paulo,SP
1028,-23.53642472,-46.63138992,sao paulo,SP
1035,-23.54276591,-46.63961343,sao paulo,SP
1050,-23.54857285,-46.64350528,sao paulo,SP
1046,-23.54535489,-46.64401432,sao paulo,SP
1023,-23.5436902,-46.63209106,sao paulo,SP
1044,-23.54447541,-46.64244052,sao paulo,SP
1005,-23.54875839,-46.63841095,sao paulo,SP
1007,-23.55035758,-46.63738264,sao paulo,SP
1049,-23.54776531,-46.64021604,sao paulo,SP
1027,-23.53854377,-46.63006039,sao paulo,SP
1004,-23.54953495,-46.63430667,sao paulo,SP
1023,-23.54177739,-46.63065304,sao paulo,SP
1050,-23.55073675,-46.64337117,sao paulo,SP
1005,-23.54875839,-46.63841095,sao paulo,SP
1014,-23.54612805,-46.63353152,sao paulo,SP
1015,-23.5479735,-46.6334685,sao paulo,SP
1035,-23.54098377,-46.64256853,são paulo,SP
1034,-23.54239191,-46.6365225,sao paulo,SP
1023,-23.54304025,-46.6319226,sao paulo,SP
1035,-23.54098383,-46.64256856,sao paulo,SP
1012,-23.54801657,-46.63455347,sao paulo,SP
1047,-23.54627311,-46.64122517,sao paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1031,-23.54252079,-46.63533516,sao paulo,SP
1037,-23.54586691,-46.6396854,sao paulo,SP
1002,-23.54855107,-46.63507239,sao paulo,SP
1034,-23.54214395,-46.63745559,sao paulo,SP
1031,-23.54252079,-46.63533516,sao paulo,SP
1046,-23.54639669,-46.64305934,sao paulo,SP
1036,-23.54282808,-46.63939931,sao paulo,SP
1028,-23.53602775,-46.63287853,sao paulo,SP
1027,-23.53856079,-46.62998839,sao paulo,SP
1028,-23.53642472,-46.63138992,são paulo,SP
1014,-23.54533829,-46.63358225,sao paulo,SP
1046,-23.54711381,-46.64569332,sao paulo,SP
1018,-23.55021865,-46.63188,sao paulo,SP
1046,-23.54638197,-46.64289371,sao paulo,SP
1018,-23.55021865,-46.63188,sao paulo,SP
1034,-23.54214395,-46.63745559,sao paulo,SP
1031,-23.53730432,-46.63386244,sao paulo,SP
1036,-23.5402725,-46.64390844,sao paulo,SP
1020,-23.55124765,-46.62833154,sao paulo,SP
1048,-23.54671784,-46.63935658,sao paulo,SP
1017,-23.54885183,-46.63120715,sao paulo,SP
1027,-23.5377449,-46.62934442,sao paulo,SP
1020,-23.55249447,-46.631394,sao paulo,SP
1026,-23.54065447,-46.6289433,sao paulo,SP
1037,-23.54434224,-46.63834502,sao paulo,SP
1039,-23.54175384,-46.63976074,sao paulo,SP
1021,-23.54460127,-46.63253955,sao paulo,SP
1050,-23.54880166,-46.64237337,sao paulo,SP
1017,-23.54863222,-46.6313689,sao paulo,SP
1031,-23.54199773,-46.63482436,sao paulo,SP
1048,-23.54616744,-46.63892676,são paulo,SP
1032,-23.5380461,-46.63465885,são paulo,SP
1045,-23.54275398,-46.64148203,sao paulo,SP
1017,-23.54981335,-46.63035027,sao paulo,SP
1033,-23.54295,-46.6353,sao paulo,SP
1002,-23.54831798,-46.6354211,sao paulo,SP
1023,-23.53902141,-46.63072987,sao paulo,SP
1045,-23.54230307,-46.64280269,sao paulo,SP
1026,-23.53984025,-46.63026399,sao paulo,SP
1050,-23.54896235,-46.6439426,sao paulo,SP
1017,-23.55001091,-46.63116637,sao paulo,SP
1015,-23.54956899,-46.62908488,são paulo,SP
1040,-23.54311136,-46.64104438,são paulo,SP
1042,-23.54532246,-46.63972285,são paulo,SP
1002,-23.54887845,-46.63400363,sao paulo,SP
1032,-23.54180874,-46.63504906,sao paulo,SP
1050,-23.54943331,-46.64461568,sao paulo,SP
1030,-23.5383993,-46.63288761,sao paulo,SP
1037,-23.54313719,-46.63760861,são paulo,SP
1003,-23.54895849,-46.63486176,sao paulo,SP
1034,-23.54330849,-46.63846918,sao paulo,SP
1033,-23.53685925,-46.63579333,sao paulo,SP
1014,-23.54636265,-46.6336764,sao paulo,SP
1004,-23.55076543,-46.63532341,sao paulo,SP
1033,-23.5401594,-46.63548455,são paulo,SP
1035,-23.54020456,-46.64414706,sao paulo,SP
1014,-23.54681642,-46.63344675,são paulo,SP
1049,-23.54779231,-46.64058831,sao paulo,SP
1041,-23.54349554,-46.64052368,sao paulo,SP
1005,-23.5494715,-46.63740388,sao paulo,SP
1036,-23.54282808,-46.63939931,sao paulo,SP
1002,-23.54855107,-46.63507239,sao paulo,SP
1027,-23.53786326,-46.63253305,sao paulo,SP
1017,-23.54968992,-46.63051281,sao paulo,SP
1046,-23.54516589,-46.6437858,sao paulo,SP
1050,-23.54984454,-46.64581976,sao paulo,SP
1046,-23.54681742,-46.64538,sao paulo,SP
1050,-23.54875559,-46.6427892,sao paulo,SP
1012,-23.54691229,-46.63494059,são paulo,SP
1048,-23.54763491,-46.64115924,sao paulo,SP
1045,-23.542925,-46.64342395,sao paulo,SP
1034,-23.54214395,-46.63745559,sao paulo,SP
1036,-23.54170002,-46.64131782,sao paulo,SP
1027,-23.5380152,-46.63194741,sao paulo,SP
1046,-23.54638197,-46.64289371,são paulo,SP
1032,-23.53984188,-46.63514798,sao paulo,SP
1045,-23.54230307,-46.64280269,sao paulo,SP
1042,-23.54504537,-46.64018793,sao paulo,SP
1009,-23.5469354,-46.63658793,sao paulo,SP
1031,-23.54252079,-46.63533516,sao paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1009,-23.54634051,-46.6362385,sao paulo,SP
1026,-23.53984025,-46.63026399,sao paulo,SP
1021,-23.54487014,-46.6323769,sao paulo,SP
1026,-23.5394395,-46.63306387,são paulo,SP
1007,-23.55054552,-46.63694164,sao paulo,SP
1046,-23.54516589,-46.6437858,sao paulo,SP
1023,-23.54231888,-46.63085321,sao paulo,SP
1036,-23.54382564,-46.63748997,sao paulo,SP
1048,-23.5468719,-46.63943653,sao paulo,SP
1046,-23.54608113,-46.6448203,são paulo,SP
1050,-23.55062875,-46.64334972,sao paulo,SP
1041,-23.54463817,-46.63920081,são paulo,SP
1027,-23.5380152,-46.63194741,sao paulo,SP
1032,-23.53984188,-46.63514798,sao paulo,SP
1001,-23.55049771,-46.63433818,sao paulo,SP
1023,-23.5440862,-46.63215953,sao paulo,SP
1032,-23.5407423,-46.63557064,sao paulo,SP
1034,-23.54299556,-46.63757567,sao paulo,SP
1035,-23.54394733,-46.6373965,sao paulo,SP
1023,-23.54357074,-46.63201146,são paulo,SP
1036,-23.53975391,-46.64480666,sao paulo,SP
1046,-23.54719064,-46.64292285,sao paulo,SP
1023,-23.5413339,-46.6308299,sao paulo,SP
1027,-23.53785277,-46.63046688,sao paulo,SP
1037,-23.54313719,-46.63760861,sao paulo,SP
1007,-23.55009664,-46.63793479,são paulo,SP
1007,-23.55092536,-46.63591116,sao paulo,SP
1026,-23.53984025,-46.63026399,sao paulo,SP
1032,-23.53984188,-46.63514798,são paulo,SP
1006,-23.55052431,-46.63669364,sao paulo,SP
1014,-23.54463184,-46.6339372,são paulo,SP
1041,-23.54418489,-46.63966517,sao paulo,SP
1035,-23.54394733,-46.6373965,sao paulo,SP
1026,-23.5394395,-46.63306387,sao paulo,SP
1025,-23.54048575,-46.63198228,são paulo,SP
1047,-23.54677477,-46.64251431,sao paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1046,-23.54608113,-46.6448203,são paulo,SP
1030,-23.540922,-46.63279105,sao paulo,SP
1050,-23.54880166,-46.64237337,sao paulo,SP
1026,-23.54065447,-46.6289433,sao paulo,SP
1035,-23.54317294,-46.63888915,sao paulo,SP
1003,-23.54908326,-46.63486401,sao paulo,SP
1050,-23.54985418,-46.6431394,sao paulo,SP
1033,-23.53685925,-46.63579333,sao paulo,SP
1008,-23.54801354,-46.63709743,são paulo,SP
1003,-23.54890065,-46.63715701,sao paulo,SP
1004,-23.54949692,-46.63446769,sao paulo,SP
1049,-23.54783731,-46.64099781,sao paulo,SP
1046,-23.54536858,-46.64318283,sao paulo,SP
1047,-23.54731074,-46.64142303,sao paulo,SP
1018,-23.55021865,-46.63188,sao paulo,SP
1045,-23.54227461,-46.64209355,sao paulo,SP
1047,-23.54731074,-46.64142303,sao paulo,SP
1017,-23.54885183,-46.63120715,sao paulo,SP
1020,-23.55223547,-46.62844066,são paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1014,-23.54533829,-46.63358225,sao paulo,SP
1010,-23.54780696,-46.63612182,são paulo,SP
1050,-23.54860452,-46.64136133,sao paulo,SP
1042,-23.54539459,-46.6397187,são paulo,SP
1001,-23.55133666,-46.634027,sao paulo,SP
1038,-23.54367242,-46.63971305,sao paulo,SP
1009,-23.5469354,-46.63658793,sao paulo,SP
1004,-23.54953495,-46.63430667,sao paulo,SP
1046,-23.54639669,-46.64305934,sao paulo,SP
1019,-23.55215188,-46.63080225,são paulo,SP
1008,-23.54492411,-46.63528089,sao paulo,SP
1044,-23.54457234,-46.64233174,sao paulo,SP
1036,-23.54017643,-46.64415914,sao paulo,SP
1002,-23.54887845,-46.63400363,sao paulo,SP
1046,-23.54535489,-46.64401432,sao paulo,SP
1009,-23.54634051,-46.6362385,sao paulo,SP
1009,-23.54634051,-46.6362385,sao paulo,SP
1050,-23.54900941,-46.64281228,sao paulo,SP
1017,-23.54929541,-46.6320747,sao paulo,SP
1008,-23.54469506,-46.63508137,sao paulo,SP
1041,-23.54463817,-46.63920081,são paulo,SP
1036,-23.54282808,-46.63939931,sao paulo,SP
1013,-23.54768632,-46.63413977,sao paulo,SP
1033,-23.54077243,-46.63658628,sao paulo,SP
1045,-23.54248736,-46.64293487,sao paulo,SP
1046,-23.54681742,-46.64538,sao paulo,SP
1017,-23.54929541,-46.6320747,sao paulo,SP
1036,-23.54045128,-46.64357022,sao paulo,SP
1039,-23.54175384,-46.63976074,sao paulo,SP
1049,-23.54877763,-46.64049706,sao paulo,SP
1043,-23.54473464,-46.64252349,sao paulo,SP
1050,-23.54880166,-46.64237337,sao paulo,SP
1042,-23.54505165,-46.64007245,sao paulo,SP
1019,-23.55226791,-46.63069221,sao paulo,SP
1037,-23.54646257,-46.6401453,sao paulo,SP
1049,-23.54779231,-46.64058831,são paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1001,-23.54982527,-46.63396956,sao paulo,SP
1035,-23.54394733,-46.6373965,sao paulo,SP
1003,-23.54893958,-46.63678796,sao paulo,SP
1014,-23.54646039,-46.63409123,sao paulo,SP
1019,-23.55138749,-46.63143237,sao paulo,SP
1015,-23.54956899,-46.62908488,sao paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1050,-23.54848763,-46.64068659,sao paulo,SP
1026,-23.5394395,-46.63306387,são paulo,SP
1033,-23.5401594,-46.63548455,sao paulo,SP
1032,-23.53984188,-46.63514798,sao paulo,SP
1027,-23.5380152,-46.63194741,sao paulo,SP
1049,-23.54530659,-46.63699457,sao paulo,SP
1001,-23.54982527,-46.63396956,sao paulo,SP
1048,-23.54651984,-46.63923508,sao paulo,SP
1048,-23.54763491,-46.64115924,sao paulo,SP
1032,-23.54162041,-46.63581283,sao paulo,SP
1035,-23.54020456,-46.64414706,sao paulo,SP
1042,-23.54539459,-46.6397187,sao paulo,SP
1050,-23.54960349,-46.64500836,sao paulo,SP
1011,-23.54669049,-46.63544696,sao paulo,SP
1033,-23.53805927,-46.63596155,sao paulo,SP
1003,-23.54904445,-46.63518261,sao paulo,SP
1037,-23.54492634,-46.63828813,sao paulo,SP
1017,-23.54885183,-46.63120715,sao paulo,SP
1016,-23.54849513,-46.63349063,sao paulo,SP
1050,-23.54874766,-46.64239137,são paulo,SP
1011,-23.54763955,-46.63603162,sao paulo,SP
1010,-23.54565701,-46.63457025,sao paulo,SP
1021,-23.54280867,-46.63237941,sao paulo,SP
1034,-23.54214395,-46.63745559,sao paulo,SP
1050,-23.54894982,-46.64192752,sao paulo,SP
1041,-23.54320754,-46.64090618,são paulo,SP
1048,-23.54744892,-46.64016924,sao paulo,SP
1026,-23.53984025,-46.63026399,sao paulo,SP
1032,-23.54159274,-46.63525059,sao paulo,SP
1009,-23.5469354,-46.63658793,sao paulo,SP
1010,-23.54536151,-46.63468953,sao paulo,SP
1007,-23.5476546,-46.6370364,sao paulo,SP
1014,-23.54533829,-46.63358225,sao paulo,SP
1013,-23.54730787,-46.63425128,sao paulo,SP
1014,-23.54694058,-46.63331192,sao paulo,SP
1046,-23.54536858,-46.64318283,sao paulo,SP
1042,-23.54532246,-46.63972285,são paulo,SP
1022,-23.54452463,-46.63146175,sao paulo,SP
1020,-23.55253336,-46.62960898,sao paulo,SP
1001,-23.549292,-46.63355948,sao paulo,SP
1011,-23.54669049,-46.63544696,são paulo,SP
1046,-23.54639669,-46.64305934,sao paulo,SP
1034,-23.54195601,-46.63716661,sao paulo,SP
1006,-23.5495063,-46.6362255,sao paulo,SP
1014,-23.54594895,-46.6335015,sao paulo,SP
1050,-23.54872262,-46.64376241,sao paulo,SP
1007,-23.5507766,-46.63639141,sao paulo,SP
1020,-23.5525495,-46.63163153,sao paulo,SP
1019,-23.55188848,-46.63008934,sao paulo,SP
1020,-23.55249553,-46.63206,sao paulo,SP
1039,-23.53981902,-46.6369672,são paulo,SP
1050,-23.54894982,-46.64192752,sao paulo,SP
1022,-23.54448618,-46.63290625,sao paulo,SP
1044,-23.54645431,-46.64084532,sao paulo,SP
1001,-23.55049771,-46.63433818,sao paulo,SP
1012,-23.54711929,-46.63488111,sao paulo,SP
1046,-23.54612897,-46.64295148,sao paulo,SP
1050,-23.54891736,-46.64252067,sao paulo,SP
1026,-23.54131234,-46.62849025,sao paulo,SP
1020,-23.55253336,-46.62960898,sao paulo,SP
1004,-23.54918138,-46.63482186,sao paulo,SP
1017,-23.54968992,-46.63051281,sao paulo,SP
1040,-23.54160306,-46.63921552,sao paulo,SP
1009,-23.54907483,-46.63756199,são paulo,SP
1050,-23.54900941,-46.64281228,sao paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1014,-23.5456257,-46.63354192,são paulo,SP
1033,-23.53784453,-46.63419203,sao paulo,SP
1047,-23.54688821,-46.64145011,sao paulo,SP
1011,-23.54763955,-46.63603162,sao paulo,SP
1034,-23.54219511,-46.63650368,sao paulo,SP
1009,-23.5469354,-46.63658793,sao paulo,SP
1039,-23.54020962,-46.6375457,sao paulo,SP
1014,-23.54649616,-46.63345995,sao paulo,SP
1046,-23.54608113,-46.6448203,sao paulo,SP
1005,-23.54877949,-46.63830269,sao paulo,SP
1043,-23.54684406,-46.64062846,são paulo,SP
1011,-23.54763955,-46.63603162,sao paulo,SP
1028,-23.53511468,-46.63664864,sao paulo,SP
1005,-23.54968972,-46.63671906,sao paulo,SP
1046,-23.54510615,-46.64381019,são paulo,SP
1039,-23.5406862,-46.63829645,sao paulo,SP
1031,-23.54419,-46.63629,sao paulo,SP
1032,-23.54246024,-46.63618793,sao paulo,SP
1045,-23.54179442,-46.64277789,sao paulo,SP
1044,-23.54727688,-46.63992378,sao paulo,SP
1033,-23.54070359,-46.63794453,são paulo,SP
1009,-23.54634051,-46.6362385,sao paulo,SP
1050,-23.54985418,-46.6431394,sao paulo,SP
1047,-23.54573684,-46.64048374,sao paulo,SP
1050,-23.54891736,-46.64252067,sao paulo,SP
1026,-23.53925653,-46.63344053,sao paulo,SP
1029,-23.53960895,-46.63291093,sao paulo,SP
1039,-23.54197195,-46.64003197,sao paulo,SP
1007,-23.54816616,-46.63823833,são paulo,SP
1032,-23.54050566,-46.63541487,sao paulo,SP
1005,-23.54875839,-46.63841095,sao paulo,SP
1031,-23.54252079,-46.63533516,sao paulo,SP
1037,-23.54609337,-46.63975919,sao paulo,SP
1038,-23.54413981,-46.64041077,sao paulo,SP
1004,-23.54953495,-46.63430667,sao paulo,SP
1047,-23.54567822,-46.64050974,sao paulo,SP
1027,-23.5382128,-46.63137061,sao paulo,SP
1014,-23.54708227,-46.63340844,sao paulo,SP
1006,-23.55031722,-46.63660364,são paulo,SP
1007,-23.55033958,-46.63744114,sao paulo,SP
1020,-23.55248245,-46.62938956,sao paulo,SP
1014,-23.54631892,-46.63343056,são paulo,SP
1030,-23.53723949,-46.63298207,sao paulo,SP
1005,-23.54998003,-46.63476783,sao paulo,SP
1010,-23.54536151,-46.63468953,sao paulo,SP
1033,-23.53784453,-46.63419203,sao paulo,SP
1046,-23.54536858,-46.64318283,sao paulo,SP
1046,-23.54535489,-46.64401432,sao paulo,SP
1033,-23.5401594,-46.63548455,sao paulo,SP
1040,-23.54087671,-46.63821831,sao paulo,SP
1031,-23.53880323,-46.63400118,sao paulo,SP
1038,-23.54434011,-46.64055219,sao paulo,SP
1050,-23.54985418,-46.6431394,sao paulo,SP
1027,-23.53777113,-46.62941855,sao paulo,SP
1004,-23.54963706,-46.63405683,sao paulo,SP
1042,-23.54504537,-46.64018793,sao paulo,SP
1027,-23.53887661,-46.62859298,são paulo,SP
1046,-23.54510615,-46.64381019,sao paulo,SP
1050,-23.54985418,-46.6431394,são paulo,SP
1037,-23.54518734,-46.63785524,sao paulo,SP
1027,-23.5380239,-46.62946592,são paulo,SP
1001,-23.55049771,-46.63433818,sao paulo,SP
1012,-23.54774227,-46.63519854,sao paulo,SP
1033,-23.54079672,-46.63647343,sao paulo,SP
1048,-23.54717012,-46.63957039,sao paulo,SP
1050,-23.54872262,-46.64376241,sao paulo,SP
1020,-23.55249447,-46.631394,sao paulo,SP
1007,-23.55009664,-46.63793479,sao paulo,SP
1020,-23.55248245,-46.62938956,sao paulo,SP
1050,-23.54985418,-46.6431394,sao paulo,SP
1035,-23.54189541,-46.64107389,sao paulo,SP
1050,-23.54894982,-46.64192752,sao paulo,SP
1046,-23.54536858,-46.64318283,sao paulo,SP
1002,-23.54855107,-46.63507239,sao paulo,SP
1004,-23.55020209,-46.63522085,sao paulo,SP
1022,-23.54431878,-46.63085444,sao paulo,SP
1020,-23.55249447,-46.631394,sao paulo,SP
1044,-23.54498638,-46.64193898,sao paulo,SP
1021,-23.54457585,-46.63244359,sao paulo,SP
1037,-23.54519874,-46.63791575,sao paulo,SP
1001,-23.549292,-46.63355948,sao paulo,SP
1031,-23.54252079,-46.63533516,sao paulo,SP
1009,-23.54907483,-46.63756199,são paulo,SP
1035,-23.54174094,-46.6413562,sao paulo,SP
1033,-23.5403213,-46.63639482,sao paulo,SP
1036,-23.54045128,-46.64357022,sao paulo,SP
1028,-23.53602775,-46.63287853,sao paulo,SP
1046,-23.54681742,-46.64538,sao paulo,SP
1035,-23.54020456,-46.64414706,são paulo,SP
1043,-23.54684406,-46.64062846,são paulo,SP
1018,-23.55158624,-46.63361949,sao paulo,SP
1026,-23.53925653,-46.63344053,sao paulo,SP
1041,-23.54371285,-46.64026323,sao paulo,SP
1037,-23.5467046,-46.64033633,sao paulo,SP
1048,-23.54718812,-46.63958839,sao paulo,SP
1042,-23.5447206,-46.64051557,são paulo,SP
1026,-23.5392575,-46.6332925,sao paulo,SP
1010,-23.54536151,-46.63468953,sao paulo,SP
1047,-23.54627311,-46.64122517,sao paulo,SP
1021,-23.54124788,-46.6320802,são paulo,SP
1050,-23.54848058,-46.64052507,sao paulo,SP
1050,-23.5484706,-46.64047557,sao paulo,SP
1050,-23.54900941,-46.64281228,são paulo,SP
