geolocation_id,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
A483,1019,-23.55150051,-46.63131237,sao paulo,SP
A484,1042,-23.54482957,-46.64035357,sao paulo,SP
A485,1050,-23.54977352,-46.64559901,são paulo,SP
A486,1038,-23.54510069,-46.64157805,sao paulo,SP
A487,1021,-23.54418466,-46.63264375,sao paulo,SP
A488,1004,-23.54953495,-46.63430667,sao paulo,SP
A489,1010,-23.54651968,-46.63537497,sao paulo,SP
A490,1032,-23.53701971,-46.63435857,sao paulo,SP
A491,1046,-23.54608113,-46.6448203,sao paulo,SP
A492,1020,-23.55254746,-46.63038053,sao paulo,SP
A493,1032,-23.53984188,-46.63514798,sao paulo,SP
A494,1046,-23.54681742,-46.64538,sao paulo,SP
A495,1012,-23.54711929,-46.63488111,sao paulo,SP
A496,1010,-23.54536151,-46.63468953,sao paulo,SP
A497,1047,-23.54561984,-46.64032624,sao paulo,SP
A498,1031,-23.544207,-46.636281,sao paulo,SP
A499,1024,-23.54138952,-46.62989909,são paulo,SP
A500,1020,-23.55223547,-46.62844066,sao paulo,SP
A501,1003,-23.54897555,-46.635322,sao paulo,SP
A502,1047,-23.54644429,-46.6416032,sao paulo,SP
A503,1027,-23.53867033,-46.62934557,sao paulo,SP
A504,1050,-23.54984752,-46.64562246,sao paulo,SP
A505,1050,-23.54872262,-46.64376241,sao paulo,SP
A506,1050,-23.54872262,-46.64376241,sao paulo,SP
A507,1020,-23.55223547,-46.62844066,sao paulo,SP
A508,1004,-23.54918138,-46.63482186,sao paulo,SP
A509,1042,-23.54539459,-46.6397187,sao paulo,SP
A510,1048,-23.54690813,-46.6393959,sao paulo,SP
A511,1046,-23.54536858,-46.64318283,sao paulo,SP
A512,1049,-23.54530659,-46.63699457,sao paulo,SP
A513,1020,-23.55223547,-46.62844066,sao paulo,SP
A514,1037,-23.54562128,-46.63929205,sao paulo,SP
A515,1002,-23.54855107,-46.63507239,sao paulo,SP
A516,1009,-23.54569154,-46.63586606,sao paulo,SP
A517,1002,-23.54813707,-46.63590489,sao paulo,SP
A518,1042,-23.54539459,-46.6397187,sao paulo,SP
A519,1017,-23.55001091,-46.63116637,sao paulo,SP
A520,1001,-23.55133666,-46.634027,sao paulo,SP
A521,1042,-23.5448736,-46.64030309,são paulo,SP
A522,1050,-23.54985418,-46.6431394,sao paulo,SP
A523,1013,-23.54723527,-46.63421063,sao paulo,SP
A524,1033,-23.53801069,-46.63601039,sao paulo,SP
A525,1003,-23.54896048,-46.63617216,sao paulo,SP
A526,1010,-23.54565701,-46.63457025,sao paulo,SP
A527,1007,-23.5507766,-46.63639141,sao paulo,SP
A528,1020,-23.55119239,-46.62828994,sao paulo,SP
A529,1029,-23.540886,-46.63285049,sao paulo,SP
A530,1023,-23.54186689,-46.63141666,sao paulo,SP
A531,1036,-23.5439617,-46.63725597,sao paulo,SP
A532,1032,-23.54159274,-46.63525059,sao paulo,SP
A533,1042,-23.54405176,-46.64135389,sao paulo,SP
A534,1037,-23.54580761,-46.63960229,sao paulo,SP
A535,1016,-23.54928367,-46.6314849,sao paulo,SP
A536,1048,-23.54705213,-46.63947796,são paulo,SP
A537,1025,-23.54040852,-46.63149317,são paulo,SP
A538,1008,-23.54481304,-46.63517842,sao paulo,SP
A539,1042,-23.54594912,-46.6403804,sao paulo,SP
A540,1004,-23.54918138,-46.63482186,sao paulo,SP
A541,1030,-23.53652807,-46.63302311,sao paulo,SP
A542,1021,-23.54516769,-46.63224868,sao paulo,SP
A543,1014,-23.54594895,-46.6335015,sao paulo,SP
A544,1047,-23.54644429,-46.6416032,são paulo,SP
A545,1050,-23.5484706,-46.64047557,sao paulo,SP
A546,1030,-23.54365791,-46.6335453,são paulo,SP
A547,1015,-23.54956899,-46.62908488,sao paulo,SP
A548,1014,-23.54636265,-46.6336764,sao paulo,SP
A549,1042,-23.54377456,-46.64177213,sao paulo,SP
A550,1004,-23.5504669,-46.63523314,sao paulo,SP
A551,1030,-23.53652807,-46.63302311,são paulo,SP
A552,1033,-23.54295,-46.6353,sao paulo,SP
A553,1020,-23.55253336,-46.62960898,sao paulo,SP
A554,1030,-23.53652807,-46.63302311,sao paulo,SP
A555,1020,-23.55185432,-46.62920012,sao paulo,SP
A556,1028,-23.53625072,-46.63202803,sao paulo,SP
A557,1020,-23.55237656,-46.62929189,sao paulo,SP
A558,1046,-23.54639669,-46.64305934,sao paulo,SP
A559,1036,-23.54382564,-46.63748997,sao paulo,SP
A560,1048,-23.54705213,-46.63947796,sao paulo,SP
A561,1027,-23.53794621,-46.63220455,sao paulo,SP
A562,1021,-23.54487014,-46.6323769,sao paulo,SP
A563,1033,-23.5403213,-46.63639482,são paulo,SP
A564,1020,-23.55253336,-46.62960898,sao paulo,SP
A565,1007,-23.55092536,-46.63591116,sao paulo,SP
A566,1031,-23.54252079,-46.63533516,sao paulo,SP
A567,1036,-23.54170002,-46.64131782,sao paulo,SP
A568,1046,-23.54532012,-46.64406863,sao paulo,SP
A569,1035,-23.54098377,-46.64256853,sao paulo,SP
A570,1036,-23.54282808,-46.63939931,sao paulo,SP
A571,1045,-23.54275398,-46.64148203,sao paulo,SP
A572,1019,-23.55150051,-46.63131237,são paulo,SP
A573,1050,-23.5484706,-46.64047557,sao paulo,SP
A574,1046,-23.54636175,-46.64307284,sao paulo,SP
A575,1012,-23.54711929,-46.63488111,sao paulo,SP
A576,1001,-23.5497793,-46.63395712,são paulo,SP
A577,1031,-23.54252079,-46.63533516,sao paulo,SP
A578,1014,-23.54533829,-46.63358225,sao paulo,SP
A579,1026,-23.54001724,-46.62974091,sao paulo,SP
A580,1021,-23.54091424,-46.63213975,sao paulo,SP
A581,1041,-23.54459889,-46.63915217,sao paulo,SP
A582,1005,-23.54977003,-46.63583892,sao paulo,SP
A583,1021,-23.54418466,-46.63264375,são paulo,SP
A584,1001,-23.55133666,-46.634027,sao paulo,SP
A585,1005,-23.54998003,-46.63476783,são paulo,SP
A586,1045,-23.54179442,-46.64277789,sao paulo,SP
A587,1048,-23.54700616,-46.63945546,são paulo,SP
A588,1049,-23.54737837,-46.63881261,sao paulo,SP
A589,1022,-23.54449763,-46.63146175,sao paulo,SP
A590,1047,-23.54627311,-46.64122517,sao paulo,SP
A591,1050,-23.54872317,-46.641603,sao paulo,SP
A592,1023,-23.54295925,-46.6319046,sao paulo,SP
A593,1014,-23.54533829,-46.63358225,sao paulo,SP
A594,1020,-23.55185432,-46.62920012,sao paulo,SP
A595,1028,-23.53487948,-46.63955927,sao paulo,SP
A596,1046,-23.54510615,-46.64381019,são paulo,SP
A597,1001,-23.55049771,-46.63433818,sao paulo,SP
A598,1003,-23.54904445,-46.63518261,sao paulo,SP
A599,1035,-23.54098377,-46.64256853,sao paulo,SP
A600,1013,-23.54732513,-46.63418379,sao paulo,SP
A601,1026,-23.53984025,-46.63026399,sao paulo,SP
A602,1027,-23.53770602,-46.63034354,são paulo,SP
A603,1030,-23.54296141,-46.63319578,sao paulo,SP
A604,1041,-23.54349554,-46.64052368,sao paulo,SP
A605,1050,-23.54891736,-46.64252067,são paulo,SP
A606,1046,-23.54608113,-46.6448203,sao paulo,SP
A607,1011,-23.54669049,-46.63544696,sao paulo,SP
A608,1046,-23.54588428,-46.64316319,sao paulo,SP
A609,1001,-23.55026337,-46.63419639,são paulo,SP
A610,1032,-23.54138114,-46.63552282,sao paulo,SP
A611,1022,-23.54431043,-46.63227896,sao paulo,SP
A612,1043,-23.54673076,-46.64072389,sao paulo,SP
A613,1046,-23.54516589,-46.6437858,sao paulo,SP
A614,1014,-23.54606595,-46.6334745,são paulo,SP
A615,1022,-23.54428024,-46.63081905,sao paulo,SP
A616,1017,-23.54981335,-46.63035027,são paulo,SP
A617,1039,-23.54175384,-46.63976074,sao paulo,SP
A618,1009,-23.5469354,-46.63658793,são paulo,SP
A619,1016,-23.54942699,-46.63192133,sao paulo,SP
A620,1012,-23.54663965,-46.63496395,sao paulo,SP
A621,1046,-23.54536858,-46.64318283,sao paulo,SP
A622,1020,-23.55249553,-46.63206,sao paulo,SP
A623,1020,-23.55249553,-46.63206,sao paulo,SP
A624,1019,-23.55138749,-46.63143237,sao paulo,SP
A625,1048,-23.54671784,-46.63935658,sao paulo,SP
A626,1032,-23.54246024,-46.63618793,sao paulo,SP
A627,1011,-23.54669049,-46.63544696,sao paulo,SP
A628,1046,-23.54681742,-46.64538,sao paulo,SP
A629,1050,-23.54985418,-46.6431394,sao paulo,SP
A630,1039,-23.53981902,-46.6369672,sao paulo,SP
A631,1033,-23.54295,-46.6353,sao paulo,SP
A632,1009,-23.54907483,-46.63756199,sao paulo,SP
A633,1019,-23.55150572,-46.63111196,sao paulo,SP
A634,1032,-23.54159274,-46.63525059,sao paulo,SP
A635,1014,-23.54636265,-46.6336764,sao paulo,SP
A636,1009,-23.54634051,-46.6362385,são paulo,SP
A637,1012,-23.54894599,-46.63467113,sao paulo,SP
A638,1011,-23.54669049,-46.63544696,sao paulo,SP
A639,1032,-23.5407423,-46.63557064,são paulo,SP
A640,1001,-23.55049771,-46.63433818,sao paulo,SP
A641,1033,-23.5401594,-46.63548455,sao paulo,SP
A642,1031,-23.54252079,-46.63533516,sao paulo,SP
A643,1034,-23.54299556,-46.63757567,sao paulo,SP
A644,1025,-23.53831533,-46.62713211,são paulo,SP
A645,1027,-23.53778977,-46.63043883,sao paulo,SP
A646,1031,-23.54222237,-46.63567166,sao paulo,SP
A647,1023,-23.54186689,-46.63141666,são paulo,SP
A648,1008,-23.54635749,-46.63617649,sao paulo,SP
A649,1007,-23.55108324,-46.635704,sao paulo,SP
A650,1020,-23.55185432,-46.62920012,sao paulo,SP
A651,1046,-23.54681742,-46.64538,sao paulo,SP
A652,1017,-23.54981335,-46.63035027,sao paulo,SP
A653,1050,-23.54874766,-46.64239137,sao paulo,SP
A654,1028,-23.53642472,-46.63138992,sao paulo,SP
A655,1035,-23.54276591,-46.63961343,sao paulo,SP
A656,1050,-23.54857285,-46.64350528,sao paulo,SP
A657,1046,-23.54535489,-46.64401432,sao paulo,SP
A658,1023,-23.5436902,-46.63209106,sao paulo,SP
A659,1044,-23.54447541,-46.64244052,sao paulo,SP
A660,1005,-23.54875839,-46.63841095,sao paulo,SP
A661,1007,-23.55035758,-46.63738264,sao paulo,SP
A662,1049,-23.54776531,-46.64021604,sao paulo,SP
A663,1027,-23.53854377,-46.63006039,sao paulo,SP
A664,1004,-23.54953495,-46.63430667,sao paulo,SP
A665,1023,-23.54177739,-46.63065304,sao paulo,SP
A666,1050,-23.55073675,-46.64337117,sao paulo,SP
A667,1005,-23.54875839,-46.63841095,sao paulo,SP
A668,1014,-23.54612805,-46.63353152,sao paulo,SP
A669,1015,-23.5479735,-46.6334685,sao paulo,SP
A670,1035,-23.54098377,-46.64256853,são paulo,SP
A671,1034,-23.54239191,-46.6365225,sao paulo,SP
A672,1023,-23.54304025,-46.6319226,sao paulo,SP
A673,1035,-23.54098383,-46.64256856,sao paulo,SP
A674,1012,-23.54801657,-46.63455347,sao paulo,SP
A675,1047,-23.54627311,-46.64122517,sao paulo,SP
A676,1046,-23.54608113,-46.6448203,sao paulo,SP
A677,1031,-23.54252079,-46.63533516,sao paulo,SP
A678,1037,-23.54586691,-46.6396854,sao paulo,SP
A679,1002,-23.54855107,-46.63507239,sao paulo,SP
A680,1034,-23.54214395,-46.63745559,sao paulo,SP
A681,1031,-23.54252079,-46.63533516,sao paulo,SP
A682,1046,-23.54639669,-46.64305934,sao paulo,SP
A683,1036,-23.54282808,-46.63939931,sao paulo,SP
A684,1028,-23.53602775,-46.63287853,sao paulo,SP
A685,1027,-23.53856079,-46.62998839,sao paulo,SP
A686,1028,-23.53642472,-46.63138992,são paulo,SP
A687,1014,-23.54533829,-46.63358225,sao paulo,SP
A688,1046,-23.54711381,-46.64569332,sao paulo,SP
A689,1018,-23.55021865,-46.63188,sao paulo,SP
A690,1046,-23.54638197,-46.64289371,sao paulo,SP
A691,1018,-23.55021865,-46.63188,sao paulo,SP
A692,1034,-23.54214395,-46.63745559,sao paulo,SP
A693,1031,-23.53730432,-46.63386244,sao paulo,SP
A694,1036,-23.5402725,-46.64390844,sao paulo,SP
A695,1020,-23.55124765,-46.62833154,sao paulo,SP
A696,1048,-23.54671784,-46.63935658,sao paulo,SP
A697,1017,-23.54885183,-46.63120715,sao paulo,SP
A698,1027,-23.5377449,-46.62934442,sao paulo,SP
A699,1020,-23.55249447,-46.631394,sao paulo,SP
A700,1026,-23.54065447,-46.6289433,sao paulo,SP
A701,1037,-23.54434224,-46.63834502,sao paulo,SP
A702,1039,-23.54175384,-46.63976074,sao paulo,SP
A703,1021,-23.54460127,-46.63253955,sao paulo,SP
A704,1050,-23.54880166,-46.64237337,sao paulo,SP
A705,1017,-23.54863222,-46.6313689,sao paulo,SP
A706,1031,-23.54199773,-46.63482436,sao paulo,SP
A707,1048,-23.54616744,-46.63892676,são paulo,SP
A708,1032,-23.5380461,-46.63465885,são paulo,SP
A709,1045,-23.54275398,-46.64148203,sao paulo,SP
A710,1017,-23.54981335,-46.63035027,sao paulo,SP
A711,1033,-23.54295,-46.6353,sao paulo,SP
A712,1002,-23.54831798,-46.6354211,sao paulo,SP
A713,1023,-23.53902141,-46.63072987,sao paulo,SP
A714,1045,-23.54230307,-46.64280269,sao paulo,SP
A715,1026,-23.53984025,-46.63026399,sao paulo,SP
A716,1050,-23.54896235,-46.6439426,sao paulo,SP
A717,1017,-23.55001091,-46.63116637,sao paulo,SP
A718,1015,-23.54956899,-46.62908488,são paulo,SP
A719,1040,-23.54311136,-46.64104438,são paulo,SP
A720,1042,-23.54532246,-46.63972285,são paulo,SP
A721,1002,-23.54887845,-46.63400363,sao paulo,SP
A722,1032,-23.54180874,-46.63504906,sao paulo,SP
A723,1050,-23.54943331,-46.64461568,sao paulo,SP
A724,1030,-23.5383993,-46.63288761,sao paulo,SP
A725,1037,-23.54313719,-46.63760861,são paulo,SP
A726,1003,-23.54895849,-46.63486176,sao paulo,SP
A727,1034,-23.54330849,-46.63846918,sao paulo,SP
A728,1033,-23.53685925,-46.63579333,sao paulo,SP
A729,1014,-23.54636265,-46.6336764,sao paulo,SP
A730,1004,-23.55076543,-46.63532341,sao paulo,SP
A731,1033,-23.5401594,-46.63548455,são paulo,SP
A732,1035,-23.54020456,-46.64414706,sao paulo,SP
A733,1014,-23.54681642,-46.63344675,são paulo,SP
A734,1049,-23.54779231,-46.64058831,sao paulo,SP
A735,1041,-23.54349554,-46.64052368,sao paulo,SP
A736,1005,-23.5494715,-46.63740388,sao paulo,SP
A737,1036,-23.54282808,-46.63939931,sao paulo,SP
A738,1002,-23.54855107,-46.63507239,sao paulo,SP
A739,1027,-23.53786326,-46.63253305,sao paulo,SP
A740,1017,-23.54968992,-46.63051281,sao paulo,SP
A741,1046,-23.54516589,-46.6437858,sao paulo,SP
A742,1050,-23.54984454,-46.64581976,sao paulo,SP
A743,1046,-23.54681742,-46.64538,sao paulo,SP
A744,1050,-23.54875559,-46.6427892,sao paulo,SP
A745,1012,-23.54691229,-46.63494059,são paulo,SP
A746,1048,-23.54763491,-46.64115924,sao paulo,SP
A747,1045,-23.542925,-46.64342395,sao paulo,SP
A748,1034,-23.54214395,-46.63745559,sao paulo,SP
A749,1036,-23.54170002,-46.64131782,sao paulo,SP
A750,1027,-23.5380152,-46.63194741,sao paulo,SP
A751,1046,-23.54638197,-46.64289371,são paulo,SP
A752,1032,-23.53984188,-46.63514798,sao paulo,SP
A753,1045,-23.54230307,-46.64280269,sao paulo,SP
A754,1042,-23.54504537,-46.64018793,sao paulo,SP
A755,1009,-23.5469354,-46.63658793,sao paulo,SP
A756,1031,-23.54252079,-46.63533516,sao paulo,SP
A757,1046,-23.54608113,-46.6448203,sao paulo,SP
A758,1009,-23.54634051,-46.6362385,sao paulo,SP
A759,1026,-23.53984025,-46.63026399,sao paulo,SP
A760,1021,-23.54487014,-46.6323769,sao paulo,SP
A761,1026,-23.5394395,-46.63306387,são paulo,SP
A762,1007,-23.55054552,-46.63694164,sao paulo,SP
A763,1046,-23.54516589,-46.6437858,sao paulo,SP
A764,1023,-23.54231888,-46.63085321,sao paulo,SP
A765,1036,-23.54382564,-46.63748997,sao paulo,SP
A766,1048,-23.5468719,-46.63943653,sao paulo,SP
A767,1046,-23.54608113,-46.6448203,são paulo,SP
A768,1050,-23.55062875,-46.64334972,sao paulo,SP
A769,1041,-23.54463817,-46.63920081,são paulo,SP
A770,1027,-23.5380152,-46.63194741,sao paulo,SP
A771,1032,-23.53984188,-46.63514798,sao paulo,SP
A772,1001,-23.55049771,-46.63433818,sao paulo,SP
A773,1023,-23.5440862,-46.63215953,sao paulo,SP
A774,1032,-23.5407423,-46.63557064,sao paulo,SP
A775,1034,-23.54299556,-46.63757567,sao paulo,SP
A776,1035,-23.54394733,-46.6373965,sao paulo,SP
A777,1023,-23.54357074,-46.63201146,são paulo,SP
A778,1036,-23.53975391,-46.64480666,sao paulo,SP
A779,1046,-23.54719064,-46.64292285,sao paulo,SP
A780,1023,-23.5413339,-46.6308299,sao paulo,SP
A781,1027,-23.53785277,-46.63046688,sao paulo,SP
A782,1037,-23.54313719,-46.63760861,sao paulo,SP
A783,1007,-23.55009664,-46.63793479,são paulo,SP
A784,1007,-23.55092536,-46.63591116,sao paulo,SP
A785,1026,-23.53984025,-46.63026399,sao paulo,SP
A786,1032,-23.53984188,-46.63514798,são paulo,SP
A787,1006,-23.55052431,-46.63669364,sao paulo,SP
A788,1014,-23.54463184,-46.6339372,são paulo,SP
A789,1041,-23.54418489,-46.63966517,sao paulo,SP
A790,1035,-23.54394733,-46.6373965,sao paulo,SP
A791,1026,-23.5394395,-46.63306387,sao paulo,SP
A792,1025,-23.54048575,-46.63198228,são paulo,SP
A793,1047,-23.54677477,-46.64251431,sao paulo,SP
A794,1046,-23.54608113,-46.6448203,sao paulo,SP
A795,1046,-23.54608113,-46.6448203,são paulo,SP
A796,1030,-23.540922,-46.63279105,sao paulo,SP
A797,1050,-23.54880166,-46.64237337,sao paulo,SP
A798,1026,-23.54065447,-46.6289433,sao paulo,SP
A799,1035,-23.54317294,-46.63888915,sao paulo,SP
A800,1003,-23.54908326,-46.63486401,sao paulo,SP
A801,1050,-23.54985418,-46.6431394,sao paulo,SP
A802,1033,-23.53685925,-46.63579333,sao paulo,SP
A803,1008,-23.54801354,-46.63709743,são paulo,SP
A804,1003,-23.54890065,-46.63715701,sao paulo,SP
A805,1004,-23.54949692,-46.63446769,sao paulo,SP
A806,1049,-23.54783731,-46.64099781,sao paulo,SP
A807,1046,-23.54536858,-46.64318283,sao paulo,SP
A808,1047,-23.54731074,-46.64142303,sao paulo,SP
A809,1018,-23.55021865,-46.63188,sao paulo,SP
A810,1045,-23.54227461,-46.64209355,sao paulo,SP
A811,1047,-23.54731074,-46.64142303,sao paulo,SP
A812,1017,-23.54885183,-46.63120715,sao paulo,SP
A813,1020,-23.55223547,-46.62844066,são paulo,SP
A814,1046,-23.54608113,-46.6448203,sao paulo,SP
A815,1014,-23.54533829,-46.63358225,sao paulo,SP
A816,1010,-23.54780696,-46.63612182,são paulo,SP
A817,1050,-23.54860452,-46.64136133,sao paulo,SP
A818,1042,-23.54539459,-46.6397187,são paulo,SP
A819,1001,-23.55133666,-46.634027,sao paulo,SP
A820,1038,-23.54367242,-46.63971305,sao paulo,SP
A821,1009,-23.5469354,-46.63658793,sao paulo,SP
A822,1004,-23.54953495,-46.63430667,sao paulo,SP
A823,1046,-23.54639669,-46.64305934,sao paulo,SP
A824,1019,-23.55215188,-46.63080225,são paulo,SP
A825,1008,-23.54492411,-46.63528089,sao paulo,SP
A826,1044,-23.54457234,-46.64233174,sao paulo,SP
A827,1036,-23.54017643,-46.64415914,sao paulo,SP
A828,1002,-23.54887845,-46.63400363,sao paulo,SP
A829,1046,-23.54535489,-46.64401432,sao paulo,SP
A830,1009,-23.54634051,-46.6362385,sao paulo,SP
A831,1009,-23.54634051,-46.6362385,sao paulo,SP
A832,1050,-23.54900941,-46.64281228,sao paulo,SP
A833,1017,-23.54929541,-46.6320747,sao paulo,SP
A834,1008,-23.54469506,-46.63508137,sao paulo,SP
A835,1041,-23.54463817,-46.63920081,são paulo,SP
A836,1036,-23.54282808,-46.63939931,sao paulo,SP
A837,1013,-23.54768632,-46.63413977,sao paulo,SP
A838,1033,-23.54077243,-46.63658628,sao paulo,SP
A839,1045,-23.54248736,-46.64293487,sao paulo,SP
A840,1046,-23.54681742,-46.64538,sao paulo,SP
A841,1017,-23.54929541,-46.6320747,sao paulo,SP
A842,1036,-23.54045128,-46.64357022,sao paulo,SP
A843,1039,-23.54175384,-46.63976074,sao paulo,SP
A844,1049,-23.54877763,-46.64049706,sao paulo,SP
A845,1043,-23.54473464,-46.64252349,sao paulo,SP
A846,1050,-23.54880166,-46.64237337,sao paulo,SP
A847,1042,-23.54505165,-46.64007245,sao paulo,SP
A848,1019,-23.55226791,-46.63069221,sao paulo,SP
A849,1037,-23.54646257,-46.6401453,sao paulo,SP
A850,1049,-23.54779231,-46.64058831,são paulo,SP
A851,1046,-23.54608113,-46.6448203,sao paulo,SP
A852,1001,-23.54982527,-46.63396956,sao paulo,SP
A853,1035,-23.54394733,-46.6373965,sao paulo,SP
A854,1003,-23.54893958,-46.63678796,sao paulo,SP
A855,1014,-23.54646039,-46.63409123,sao paulo,SP
A856,1019,-23.55138749,-46.63143237,sao paulo,SP
A857,1015,-23.54956899,-46.62908488,sao paulo,SP
A858,1046,-23.54608113,-46.6448203,sao paulo,SP
A859,1050,-23.54848763,-46.64068659,sao paulo,SP
A860,1026,-23.5394395,-46.63306387,são paulo,SP
A861,1033,-23.5401594,-46.63548455,sao paulo,SP
A862,1032,-23.53984188,-46.63514798,sao paulo,SP
A863,1027,-23.5380152,-46.63194741,sao paulo,SP
A864,1049,-23.54530659,-46.63699457,sao paulo,SP
A865,1001,-23.54982527,-46.63396956,sao paulo,SP
A866,1048,-23.54651984,-46.63923508,sao paulo,SP
A867,1048,-23.54763491,-46.64115924,sao paulo,SP
A868,1032,-23.54162041,-46.63581283,sao paulo,SP
A869,1035,-23.54020456,-46.64414706,sao paulo,SP
A870,1042,-23.54539459,-46.6397187,sao paulo,SP
A871,1050,-23.54960349,-46.64500836,sao paulo,SP
A872,1011,-23.54669049,-46.63544696,sao paulo,SP
A873,1033,-23.53805927,-46.63596155,sao paulo,SP
A874,1003,-23.54904445,-46.63518261,sao paulo,SP
A875,1037,-23.54492634,-46.63828813,sao paulo,SP
A876,1017,-23.54885183,-46.63120715,sao paulo,SP
A877,1016,-23.54849513,-46.63349063,sao paulo,SP
A878,1050,-23.54874766,-46.64239137,são paulo,SP
A879,1011,-23.54763955,-46.63603162,sao paulo,SP
A880,1010,-23.54565701,-46.63457025,sao paulo,SP
A881,1021,-23.54280867,-46.63237941,sao paulo,SP
A882,1034,-23.54214395,-46.63745559,sao paulo,SP
A883,1050,-23.54894982,-46.64192752,sao paulo,SP
A884,1041,-23.54320754,-46.64090618,são paulo,SP
A885,1048,-23.54744892,-46.64016924,sao paulo,SP
A886,1026,-23.53984025,-46.63026399,sao paulo,SP
A887,1032,-23.54159274,-46.63525059,sao paulo,SP
A888,1009,-23.5469354,-46.63658793,sao paulo,SP
A889,1010,-23.54536151,-46.63468953,sao paulo,SP
A890,1007,-23.5476546,-46.6370364,sao paulo,SP
A891,1014,-23.54533829,-46.63358225,sao paulo,SP
A892,1013,-23.54730787,-46.63425128,sao paulo,SP
A893,1014,-23.54694058,-46.63331192,sao paulo,SP
A894,1046,-23.54536858,-46.64318283,sao paulo,SP
A895,1042,-23.54532246,-46.63972285,são paulo,SP
A896,1022,-23.54452463,-46.63146175,sao paulo,SP
A897,1020,-23.55253336,-46.62960898,sao paulo,SP
A898,1001,-23.549292,-46.63355948,sao paulo,SP
A899,1011,-23.54669049,-46.63544696,são paulo,SP
A900,1046,-23.54639669,-46.64305934,sao paulo,SP
A901,1034,-23.54195601,-46.63716661,sao paulo,SP
A902,1006,-23.5495063,-46.6362255,sao paulo,SP
A903,1014,-23.54594895,-46.6335015,sao paulo,SP
A904,1050,-23.54872262,-46.64376241,sao paulo,SP
A905,1007,-23.5507766,-46.63639141,sao paulo,SP
A906,1020,-23.5525495,-46.63163153,sao paulo,SP
A907,1019,-23.55188848,-46.63008934,sao paulo,SP
A908,1020,-23.55249553,-46.63206,sao paulo,SP
A909,1039,-23.53981902,-46.6369672,são paulo,SP
A910,1050,-23.54894982,-46.64192752,sao paulo,SP
A911,1022,-23.54448618,-46.63290625,sao paulo,SP
A912,1044,-23.54645431,-46.64084532,sao paulo,SP
A913,1001,-23.55049771,-46.63433818,sao paulo,SP
A914,1012,-23.54711929,-46.63488111,sao paulo,SP
A915,1046,-23.54612897,-46.64295148,sao paulo,SP
A916,1050,-23.54891736,-46.64252067,sao paulo,SP
A917,1026,-23.54131234,-46.62849025,sao paulo,SP
A918,1020,-23.55253336,-46.62960898,sao paulo,SP
A919,1004,-23.54918138,-46.63482186,sao paulo,SP
A920,1017,-23.54968992,-46.63051281,sao paulo,SP
A921,1040,-23.54160306,-46.63921552,sao paulo,SP
A922,1009,-23.54907483,-46.63756199,são paulo,SP
A923,1050,-23.54900941,-46.64281228,sao paulo,SP
